fp-zhu_closed T10I4D100K.dat 800 0.91 0.87 0.03 15468164 15394031 408 494
apriori-borgelt_closed T40I10D100K.dat 900 31.53 31.38 0.10 109272819 55180043 2408 347694
fpgrowth-goethals_all T40I10D100K.dat 200 672.01 666.78 4.76 51676518052 300476708 3836 12447896
fpgrowth-goethals_all bms2.dat 40 4.00 3.95 0.04 322739398 17130552 7004 217942
eclat-goethals_all T10I4D100K.dat 800 2.71 2.68 0.03 47503476 5930124 1416 495
aim_all T40I10D100K.dat 700 28.07 28.00 0.05 63025422 42268498 8928 550127
LCM_closed T40I10D100K.dat 1000 9.29 8.85 0.43 829179578 38879710 8896 65237
fpgrowth-goethals_all bms2.dat 100 2.07 2.05 0.03 147973778 12701888 6284 23856
afopt_closed chess.dat 2000 0.45 0.43 0.00 9098274 6756374 8812 68968
MAFIA_maximal T10I4D100K.dat 200 6.07 6.00 0.06 66706528 44964968 1592 0
fpgrowth-tiny_all T40I10D100K.dat 300 256.64 251.94 4.49 14669511332 132000828 22872 5058313
fpgrowth-goethals_all connect.dat 45000 19.67 19.58 0.03 1668882462 193120 1676 7457664
apriori-borgelt_closed T40I10D100K.dat 300 451.90 450.67 0.88 611689730 411312346 2536 3567766
eclat-goethals_all retail.dat 75 9.29 9.21 0.04 37338460 6220996 1896 9635
afopt_closed chess.dat 800 307.87 307.06 0.58 627816038 206709938 8812 10800368
eclat-goethals_all pumsb.dat 27500 250.43 249.85 0.37 12938096712 21288328 4984 3.93603e+07
eclat-goethals_all accidents.dat 238000 7.72 4.20 0.84 719638088 70391128 2136 532
aim_all T10I4D100K.dat 600 1.42 0.67 0.05 25591894 16114866 8928 773
fpgrowth-goethals_all bms2.dat 30 5.82 5.60 0.05 434238396 18110900 7244 388524
afopt_maximal pumsb.dat 37500 1.77 1.62 0.04 5449766 5125722 21720 5769
fpgrowth-goethals_all pumsb-star.dat 17500 4.40 4.32 0.04 345074460 9332360 2060 99698
ABS_maximal T40I10D100K.dat 400 257.02 256.50 0.36 689114179 207226045 2856 90113
LCM_all T40I10D100K.dat 800 7.61 7.21 0.36 413499930 35709542 8880 478375
afopt_closed bmspos.dat 4000 2.53 2.40 0.09 33683066 18536892 8816 1785
afopt_maximal bms1.dat 50 0.18 0.15 0.00 6469144 6294134 13160 3546
LCM_all T40I10D100K.dat 300 21.93 21.15 0.51 1400353330 36274258 8880 5058313
eclat-goethals_all T10I4D100K.dat 500 3.62 3.51 0.01 52021524 5932500 1768 1074
ABS_maximal T40I10D100K.dat 1000 12.65 12.51 0.12 71952936 39597532 2856 21692
fpgrowth-goethals_all chess.dat 1000 95.33 94.90 0.31 7716264250 3128920 1932 29442849
afopt_closed connect.dat 30000 2.80 2.68 0.08 20974638 12561014 8812 181950
eclat-goethals_all bms2.dat 50 3.78 3.75 0.02 25058772 3402784 3544 141426
fpgrowth-goethals_all T40I10D100K.dat 900 123.54 121.82 1.68 9346706908 295398348 3788 347694
apriori-borgelt_maximal T10I4D100K.dat 600 0.79 0.74 0.04 10264221 10263857 1128 511
eclat-goethals_all chess.dat 1000 129.13 128.93 0.16 281709316 710980 4264 2.94428e+07
fp-zhu_all T10I4D100K.dat 200 1.32 1.26 0.05 19769653 18970461 616 13255
eclat-borgelt_all T10I4D100K.dat 700 2.89 2.84 0.04 12538213 8863069 444 604
fpgrowth-goethals_all accidents.dat 170000 12.23 11.96 0.17 857759740 10659844 1292 8089
fpgrowth-goethals_all T10I4D100K.dat 300 5.79 5.69 0.11 402447863 56771300 1532 4553
afopt_all T40I10D100K.dat 700 11.90 11.78 0.10 139320256 21778406 8816 550127
eclat-goethals_all connect.dat 50000 9.74 9.56 0.19 562318116 16999076 3912 1.92834e+06
apriori-borgelt_all T40I10D100K.dat 900 31.34 31.21 0.10 109272819 55180043 2408 347694
apriori-goethals_all T10I4D100K.dat 100 10.50 10.44 0.04 58393296 14043248 2568 27533
fpgrowth-goethals_all retail.dat 75 5.54 5.41 0.09 393074709 38124068 2732 9635
apriori-goethals_all T40I10D100K.dat 900 229.56 229.06 0.48 609728997 13910468 3912 347694
fpgrowth-goethals_all bms1.dat 33 40.70 40.59 0.02 3580173475 4965840 12764 69417074
eclat-goethals_all accidents.dat 68000 36.10 34.18 1.92 9482634820 71421268 3816 891801
MAFIA_all T40I10D100K.dat 400 310.47 310.27 0.15 138562396 52412972 664 1
afopt_all bms1.dat 36 1.11 1.11 0.00 7074736 6225110 8816 461522
eclat-goethals_all chess.dat 3000 0.03 0.03 0.00 5557484 695340 1896 156
afopt_maximal bms1.dat 33 1.01 1.01 0.01 10239972 6378150 21624 15753
eclat-goethals_all connect.dat 55000 2.86 2.74 0.12 415235784 16999076 3912 375384
fpgrowth-goethals_all T40I10D100K.dat 800 143.54 141.76 1.73 10907268112 296046856 3788 478375
afopt_closed bms1.dat 33 4.71 4.69 0.02 17505312 9512190 8816 99697
ABS_maximal T10I4D100K.dat 800 0.82 0.80 0.02 10324298 9921674 1576 432
afopt_maximal mushroom.dat 2000 0.10 0.08 0.01 4921574 4878210 9256 98
afopt_maximal mushroom.dat 1500 0.09 0.07 0.01 4940398 4894362 9592 188
LCM_all T10I4D100K.dat 400 0.89 0.67 0.07 18363994 11225770 8880 2002
fpgrowth-goethals_all retail.dat 40 7.34 7.28 0.06 567431576 45774752 3308 22525
MAFIA_maximal T10I4D100K.dat 700 2.93 2.83 0.07 50119228 28396100 1080 0
afopt_maximal bms1.dat 100 0.08 0.08 0.01 6102364 6038158 9816 670
fp-zhu_maximal T10I4D100K.dat 300 1.21 1.15 0.04 20921520 18069438 776 1293
afopt_closed T10I4D100K.dat 600 0.59 0.57 0.03 14924876 9833902 8816 773
apriori-borgelt_closed pumsb-star.dat 15000 56.65 56.46 0.06 26723050 18398614 2792 14275
kDCI_all pumsb.dat 37500 3.65 3.27 0.17 6313850 3139622 1320 1
eclat-lst_all chess.dat 1000 20.73 20.50 0.18 353481692 8914668 1080 29442849
LCM_all bmspos.dat 2000 3.84 3.45 0.18 164487966 46892158 8880 14104
ct-pro_all pumsb.dat 45000 1.42 1.31 0.07 413542 366714 2200 1164
kDCI_all retail.dat 20 6.76 3.87 0.36 193679630 192362880 1352 1
apriori-borgelt_closed pumsb-star.dat 20000 5.51 5.41 0.04 11889623 11889259 2472 2315
apriori-borgelt_maximal bms2.dat 60 1.14 1.10 0.02 11165492 10586316 1640 5427
MAFIA_maximal accidents.dat 68000 14.61 14.25 0.11 236236096 16604088 2232 0
aim_all bms2.dat 20 1.65 1.55 0.07 24600738 21027238 8928 1268130
kDCI_all bms2.dat 90 0.50 0.41 0.03 15216718 14538132 1352 1
apriori-borgelt_closed mushroom.dat 2000 0.19 0.14 0.01 1154215 1153851 1512 728
eclat-borgelt_closed kosarak.dat 2000 20.46 19.99 0.26 273423394 62041254 1168 31605
LCM_closed bmspos.dat 2000 4.51 4.25 0.24 373112698 51643586 8896 7054
fp-zhu_all accidents.dat 102000 4.29 4.22 0.07 15176712 14701876 808 149956
fp-zhu_all pumsb-star.dat 25000 0.91 0.87 0.02 634282 608496 424 627
LCM_all bms1.dat 80 0.14 0.09 0.03 5467642 3144794 8880 1864
MAFIA_all bms1.dat 50 2.60 2.52 0.06 27162616 17898272 664 1
kDCI_all webdocs.dat 200000 164.93 120.95 12.89 223819368 101195224 1336 1
DCI-Closed_closed chess.dat 500 80.17 79.95 0.19 1004369 589164 1336 45735087
fp-zhu_all pumsb-star.dat 20000 1.00 0.96 0.03 2237577 2148240 616 21334
fp-zhu_all pumsb.dat 27500 133.75 132.91 0.66 48632810 2147628 1256 39360308
apriori-borgelt_maximal chess.dat 2500 0.18 0.16 0.00 787590 787226 1576 292
apriori-borgelt_closed mushroom.dat 400 95.87 95.64 0.19 74709936 70440116 1576 13131
fpgrowth-tiny_all bmspos.dat 3000 12.96 12.82 0.12 93684860 44076116 27384 6230
fp-zhu_maximal chess.dat 3000 0.05 0.03 0.00 840943 814180 664 11
eclat-borgelt_maximal bms2.dat 40 7.58 7.50 0.06 42739726 6760538 1408 10085
MAFIA_all bms1.dat 36 39.72 39.64 0.05 27827956 18201176 664 1
apriori-borgelt_maximal mushroom.dat 600 24.47 24.38 0.03 23681044 18711904 1576 918
ct-pro_all mushroom.dat 2000 0.18 0.08 0.00 615176 417540 2200 6624
eclat-borgelt_closed retail.dat 50 13.96 13.75 0.14 21806126 12014190 688 16677
fp-zhu_all chess.dat 1000 89.50 89.23 0.12 48093879 1071547 1064 29442848
ABS_maximal pumsb.dat 45000 2.01 1.87 0.06 15368875 15172431 4344 144
eclat-borgelt_all accidents.dat 68000 55.03 54.61 0.16 19022503836 51450200 1164 891801
eclat-borgelt_all bms1.dat 80 0.33 0.30 0.01 3043988 1865264 444 1864
fp-zhu_maximal bms1.dat 31 0.58 0.56 0.01 71212816 3531117 1112 13639
ABS_maximal mushroom.dat 100 377.05 376.35 0.51 228399092 32095876 15064 5776
apriori-borgelt_all mushroom.dat 400 98.24 98.03 0.15 74709936 70440116 1576 3771728
LCM_all bms1.dat 40 0.20 0.14 0.05 10495986 3177682 8880 48544
apriori-borgelt_maximal retail.dat 10 4.49 4.12 0.35 186331184 184576044 1192 62996
apriori-borgelt_all bms2.dat 40 1.96 1.89 0.04 17814141 15790549 1640 217942
LCM_all kosarak.dat 800 105.55 105.10 0.42 4588892282 81594218 8880 38315402
fp-zhu_maximal webdocs.dat 250000 167.86 150.64 7.57 762811505 700009742 1112 972
apriori-borgelt_all bms1.dat 45 0.26 0.26 0.00 2697100 2696736 9896 15280
MAFIA_all pumsb-star.dat 17500 1.92 1.63 0.23 59525816 12739468 664 1
apriori-borgelt_closed retail.dat 100 1.12 1.01 0.07 15741803 15741439 680 6439
fp-zhu_closed connect.dat 45000 1.22 1.19 0.02 24460116 1720184 808 44990
apriori-bodon_all retail.dat 50 1.72 1.48 0.09 33701364 32503312 2108 16779
DCI-Closed_closed retail.dat 50 1.57 1.26 0.18 81537660 80683088 1448 16677
eclat-borgelt_all kosarak.dat 1000 48.61 48.02 0.36 2147054150 66425134 1484 711425
apriori-bodon_all pumsb.dat 37500 21.37 21.20 0.07 9984832 5643248 3836 444668
fp-zhu_closed pumsb-star.dat 7500 4.57 4.54 0.04 1222114043 14502786 1128 356546
MAFIA_all retail.dat 30 432.56 431.31 1.02 385227656 363286544 664 1
apriori-borgelt_closed bms2.dat 30 2.66 2.59 0.05 25575057 23481341 1640 123778
fp-zhu_closed connect.dat 65000 0.73 0.71 0.03 984874 818291 696 439
kDCI_all connect.dat 45000 11.98 11.73 0.23 100896745 54147715 1320 1
eclat-borgelt_maximal pumsb-star.dat 20000 1.32 1.26 0.05 77582710 10743526 1084 81
eclat-borgelt_all bmspos.dat 1000 9.11 8.90 0.21 304879975 35684267 764 58982
eclat-lst_all bms1.dat 40 0.72 0.51 0.03 23734412 9212480 696 48544
eclat-borgelt_all accidents.dat 170000 4.46 4.14 0.18 222462108 50429336 764 8089
kDCI_all retail.dat 200 0.46 0.35 0.08 12046626 11381896 1352 1
fp-zhu_closed mushroom.dat 1000 0.11 0.07 0.01 2294035 834894 808 3427
eclat-borgelt_maximal bms1.dat 50 0.39 0.34 0.04 4550804 1900488 848 3546
fp-zhu_closed bmspos.dat 5000 2.89 2.70 0.09 25839856 25509266 680 1171
eclat-borgelt_all bms2.dat 90 1.94 1.91 0.03 15565406 4556638 924 31510
fp-zhu_maximal bms2.dat 50 0.89 0.85 0.04 20893183 10748714 1448 6946
apriori-bodon_all accidents.dat 272000 3.43 3.15 0.10 60816 55488 2108 150
LCM_closed retail.dat 75 0.69 0.61 0.06 51308666 11418486 8896 9604
apriori-borgelt_all retail.dat 150 0.95 0.87 0.07 10938912 10938548 744 3504
ct-pro_all retail.dat 75 1.77 1.59 0.18 244249776 167437220 2200 9635
aim_all bms2.dat 40 0.77 0.74 0.03 18783446 15017834 8928 217942
LCM_closed connect.dat 55000 0.82 0.66 0.03 11227112 9361064 1216 12939
eclat-borgelt_all chess.dat 1000 60.46 60.33 0.10 6126308092 530484 1644 29442849
DCI-Closed_closed mushroom.dat 1000 0.14 0.13 0.00 1600573 1180570 1336 3427
ct-pro_all connect.dat 40000 71.63 70.25 1.36 480320544 479950036 2200 23981184
LCM_all chess.dat 2000 0.19 0.18 0.01 6259724 760196 1424 166581
aim_all accidents.dat 238000 2.11 2.08 0.03 40016944 21474516 1368 532
MAFIA_maximal bms1.dat 40 1.52 1.44 0.03 28332856 18103888 1336 0
fp-zhu_closed bms1.dat 30 1.28 1.28 0.00 132752171 5259076 872 127131
LCM_all accidents.dat 272000 1.22 1.15 0.08 25990348 25846488 560 150
MAFIA_all bmspos.dat 500 57.81 57.51 0.23 185016396 130382288 664 1
eclat-lst_all bmspos.dat 5000 3.53 3.43 0.10 371277948 316047136 440 2342
kDCI_all bmspos.dat 3000 3.06 2.88 0.17 17821258 15620006 1336 1
apriori-borgelt_closed bmspos.dat 3000 4.25 4.19 0.05 35430399 35430035 872 3117
fp-zhu_closed kosarak.dat 6000 4.10 4.03 0.08 18122169 17274237 680 1110
MAFIA_all pumsb.dat 30000 21.95 21.91 0.03 118612192 12517708 664 1
ct-pro_all chess.dat 1200 24.77 24.27 0.49 197917056 197052256 2200 9759967
apriori-borgelt_closed pumsb-star.dat 25000 1.39 1.30 0.05 10711268 10710904 1832 222
apriori-borgelt_closed retail.dat 20 2.85 2.70 0.16 97614286 95989094 744 56412
LCM_closed chess.dat 300 312.48 312.12 0.24 19443263844 1721984 3328 139036473
ct-pro_all chess.dat 3000 0.03 0.04 0.00 279868 269262 2200 156
LCM_closed pumsb-star.dat 7500 8.39 7.88 0.52 744735100 21098916 2272 356586
ct-pro_all bmspos.dat 5000 4.19 4.12 0.07 38257580 36910350 2200 2342
eclat-borgelt_maximal accidents.dat 272000 3.83 3.52 0.15 53037672 49876368 524 8
nonordfp_all bms1.dat 60 0.13 0.10 0.02 22525661 17484108 4456 3992
MAFIA_maximal bms1.dat 60 1.05 0.91 0.06 27059612 17784156 1208 0
fp-zhu_closed pumsb-star.dat 12500 1.47 1.42 0.02 23561570 6460494 1064 38928
MAFIA_all bms2.dat 40 59.25 58.97 0.17 112063800 94885296 664 1
fp-zhu_closed bms2.dat 10 8.24 8.13 0.10 574324436 29666498 1064 533682
ct-pro_all bmspos.dat 4000 4.59 4.39 0.14 42187872 40332072 2200 3566
fp-zhu_maximal retail.dat 30 3.68 3.44 0.19 144949305 66153258 776 13107
apriori-borgelt_maximal retail.dat 75 1.29 1.22 0.05 22049357 22048993 680 4257
eclat-borgelt_all bms2.dat 60 2.81 2.77 0.03 26063886 4960678 1084 93254
LCM_maximal kosarak.dat 6000 3.65 2.94 0.25 303959016 79632052 1872 217
LCM_all bms2.dat 20 1.75 1.72 0.02 39136054 6244746 8880 1268130
aim_all bmspos.dat 5000 1.98 1.93 0.06 52503082 26354894 8928 2342
nonordfp_all retail.dat 30 3.78 3.69 0.09 82799437 57472944 4456 33131
kDCI_all bms1.dat 100 0.13 0.09 0.02 2766966 2691116 1352 1
ct-pro_all bms1.dat 50 0.28 0.26 0.02 11505670 8630014 2200 8192
MAFIA_maximal pumsb-star.dat 20000 1.29 1.05 0.04 59335560 12632268 1464 0
apriori-borgelt_maximal pumsb-star.dat 20000 5.44 5.39 0.04 11889623 11889259 2472 81
ABS_maximal retail.dat 40 3.18 3.02 0.13 84304725 47751009 1128 9347
LCM_maximal chess.dat 500 52.31 52.01 0.28 4908980100 2929400 6096 952812
apriori-borgelt_maximal accidents.dat 306000 3.95 3.65 0.21 49410689 49410325 488 1
fp-zhu_closed retail.dat 200 1.23 1.14 0.01 10395587 9027987 408 2191
apriori-borgelt_closed bms1.dat 100 0.20 0.16 0.02 1888198 1887834 8360 1140
fp-zhu_maximal pumsb-star.dat 17500 1.00 0.96 0.05 4082054 3485113 1064 162
fp-zhu_closed pumsb.dat 35000 2.98 2.88 0.02 200007971 6137426 1192 194538
ct-pro_all connect.dat 60000 1.11 1.00 0.05 1138516 858664 2200 41144
LCM_maximal bms1.dat 100 0.17 0.12 0.02 13384034 3294582 8880 670
kDCI_all kosarak.dat 1000 25.88 25.13 0.60 180360532 166749592 1352 1
DCI-Closed_closed pumsb.dat 25000 18.69 18.42 0.20 11217684 5965094 1336 5938971
LCM_maximal bmspos.dat 300 33.65 31.88 1.54 4593547894 69603510 8880 91962
fp-zhu_closed pumsb.dat 20000 749.40 696.55 52.74 1860476260362 698952890 1480 37929947
eclat-lst_all bmspos.dat 4000 4.14 4.06 0.09 431849320 364154884 440 3566
apriori-bodon_all bms2.dat 50 3.03 2.94 0.05 11491916 8204492 3452 141426
eclat-borgelt_maximal bms1.dat 45 0.44 0.38 0.05 5476268 1906704 1088 5311
fp-zhu_maximal webdocs.dat 400000 126.24 111.16 5.92 211698584 157997496 664 75
apriori-bodon_all accidents.dat 136000 80.00 79.66 0.17 17619756 17338736 3068 32623
nonordfp_all connect.dat 60000 0.22 0.18 0.05 29682385 26513288 5864 41144
DCI-Closed_closed accidents.dat 170000 4.14 3.82 0.32 33501299 23410272 1336 8089
MAFIA_all bms2.dat 50 43.24 43.02 0.16 98843180 81664676 664 1
MAFIA_all chess.dat 1000 106.83 106.24 0.48 15185476 12050196 664 1
MAFIA_all chess.dat 800 373.26 372.39 0.76 15195084 12054052 664 1
apriori-borgelt_all accidents.dat 238000 5.01 4.82 0.11 49692940 49692576 1192 532
eclat-borgelt_all retail.dat 40 16.24 16.15 0.03 19215114 11112166 524 22525
LCM_maximal pumsb-star.dat 20000 1.20 0.97 0.05 79292728 11536364 2576 81
apriori-borgelt_maximal bms2.dat 100 0.60 0.57 0.02 6600007 6599643 1640 2591
LCM_maximal accidents.dat 34000 159.20 150.47 8.68 17198552176 261135764 6096 96884
eclat-lst_all connect.dat 50000 1.84 1.79 0.04 77951668 27162280 568 1928336
apriori-borgelt_all retail.dat 50 1.55 1.48 0.07 36592008 36591644 680 16779
LCM_maximal bms1.dat 30 2.74 2.66 0.05 167412526 3398238 8880 11371
fpgrowth-tiny_all mushroom.dat 200 168.45 144.98 20.24 211307012 3858828 8952 8159844
fp-zhu_all webdocs.dat 250000 3729.64 161.66 14.95 759743222 699732002 616 11564
fp-zhu_closed webdocs.dat 250000 167.27 151.31 7.06 764608569 700015862 872 11564
apriori-borgelt_maximal retail.dat 150 0.98 0.92 0.03 10938912 10938548 744 1721
apriori-borgelt_maximal pumsb-star.dat 17500 13.94 13.86 0.05 17184499 12983451 2728 162
apriori-borgelt_all chess.dat 1500 160.55 160.43 0.09 40590582 38451678 2472 2076330
eclat-lst_all bmspos.dat 3000 5.15 4.98 0.13 516560776 428673100 504 6230
fp-zhu_closed bms1.dat 60 0.20 0.16 0.01 4146541 2649411 632 3974
apriori-borgelt_maximal mushroom.dat 800 14.62 14.57 0.04 16330532 11705488 1576 573
fp-zhu_closed pumsb-star.dat 15000 1.32 1.12 0.04 10506662 4579696 1000 14274
LCM_closed bms1.dat 100 0.14 0.09 0.03 8209746 3165390 8896 1140
fp-zhu_all pumsb-star.dat 22500 0.90 0.89 0.00 1162779 1097764 488 1537
kDCI_all retail.dat 100 0.83 0.58 0.16 32153197 31410262 1352 1
fp-zhu_closed pumsb-star.dat 10000 2.13 2.13 0.00 61783334 9737982 1064 111849
apriori-borgelt_closed retail.dat 200 0.89 0.84 0.03 9250597 9250233 744 2192
ct-pro_all pumsb-star.dat 15000 2.42 2.39 0.01 13663270 10610730 2200 356946
apriori-borgelt_all kosarak.dat 4000 8.52 8.19 0.25 54389631 54389267 2216 2470
fpgrowth-tiny_all bms1.dat 50 0.78 0.74 0.02 25800632 2049924 71512 8192
MAFIA_all bms2.dat 10 450.83 450.33 0.32 180625704 163398048 664 1
LCM_maximal pumsb-star.dat 17500 1.53 1.42 0.10 155061596 15920300 2928 162
LCM_all pumsb-star.dat 17500 1.29 1.22 0.06 41862584 10399944 1104 99698
apriori-borgelt_all kosarak.dat 6000 7.89 7.79 0.11 51275383 51275019 1832 1111
LCM_maximal chess.dat 1000 6.46 6.27 0.17 705150344 2759844 5040 114382
apriori-borgelt_all pumsb-star.dat 15000 56.86 56.81 0.04 26723050 18398614 2792 356946
LCM_closed bmspos.dat 1000 6.10 5.75 0.35 647612242 53040038 8896 29493
LCM_all pumsb-star.dat 25000 0.44 0.44 0.00 6940416 5523432 560 628
apriori-borgelt_closed mushroom.dat 500 42.07 41.99 0.05 32881263 27959075 1576 9865
kDCI_all connect.dat 40000 38.11 37.32 0.74 395932052 205728495 1320 1
MAFIA_maximal retail.dat 40 152.43 152.00 0.39 317847872 295841480 1208 0
kDCI_all kosarak.dat 8000 2.77 2.57 0.20 16868694 14058643 1320 1
eclat-borgelt_maximal pumsb.dat 35000 19.77 19.70 0.06 5878755315 15290787 1404 10417
fpgrowth-tiny_all webdocs.dat 300000 833.87 340.01 83.77 67535688556 767549448 20760 3469
eclat-lst_all T40I10D100K.dat 600 52.05 51.45 0.34 975916176 113937448 1208 1024926
apriori-bodon_all T40I10D100K.dat 500 213.27 212.35 0.60 136926456 65220612 4412 1286038
MAFIA_maximal T10I4D100K.dat 400 4.43 4.29 0.11 59621740 37884276 1208 0
afopt_closed connect.dat 40000 1.74 1.64 0.06 14028310 10265858 8812 71991
afopt_all bmspos.dat 1000 4.32 4.20 0.09 30985576 19788334 8816 58982
afopt_closed connect.dat 50000 1.26 1.25 0.01 10739114 9226094 8812 26418
aim_all T10I4D100K.dat 200 0.95 0.89 0.05 27179098 18629086 8928 13256
afopt_maximal T10I4D100K.dat 500 0.92 0.91 0.01 10121792 10061110 8848 585
LCM_closed T10I4D100K.dat 200 1.01 0.94 0.06 74133646 11841498 8896 13108
eclat-lst_all T40I10D100K.dat 700 42.39 42.16 0.18 798709080 111550412 1208 550127
afopt_closed retail.dat 200 0.55 0.48 0.03 12667128 8880030 8816 2192
afopt_all T40I10D100K.dat 500 16.83 16.81 0.03 209475724 21924038 8816 1286038
afopt_closed accidents.dat 102000 8.65 8.29 0.24 37019796 18132648 8812 149941
aim_all T10I4D100K.dat 300 0.81 0.77 0.04 26881618 18210590 8928 4553
apriori-borgelt_closed T40I10D100K.dat 1000 12.04 11.94 0.07 54797926 38282034 2408 65237
LCM_maximal T40I10D100K.dat 300 93.05 89.34 3.64 11167967742 46818662 8880 178235
afopt_closed retail.dat 40 0.86 0.82 0.05 31846764 22510838 8816 22338
afopt_all webdocs.dat 300000 193.29 170.18 6.35 1372210894 158940362 8812 3469
kDCI_all T10I4D100K.dat 500 0.44 0.37 0.04 8839267 8597904 1352 1
afopt_maximal bms1.dat 60 0.11 0.12 0.00 6367416 6260686 10024 2067
fp-zhu_maximal T40I10D100K.dat 500 13.38 12.64 0.71 1608136978 90686341 2008 65815
afopt_closed mushroom.dat 300 0.38 0.35 0.01 9006438 7685690 8812 18183
apriori-goethals_all bms2.dat 100 3.82 3.74 0.07 35418433 17290249 2568 23856
MAFIA_all T10I4D100K.dat 200 14.91 14.37 0.51 66474452 44740828 664 1
apriori-borgelt_maximal T40I10D100K.dat 700 63.59 63.30 0.17 183954607 77907983 2408 41473
eclat-goethals_all pumsb-star.dat 25000 1.10 0.95 0.07 140623836 14732564 1864 628
afopt_maximal pumsb-star.dat 22500 1.09 1.07 0.01 4983062 4912682 8812 44
fpgrowth-goethals_all kosarak.dat 8000 13.76 13.52 0.16 701497079 34095024 3548 576
fpgrowth-goethals_all pumsb.dat 37500 6.58 6.45 0.06 542871558 1119744 1464 444668
eclat-goethals_all T40I10D100K.dat 1000 26.81 26.72 0.08 3799237808 22987136 3576 65237
apriori-bodon_all T40I10D100K.dat 400 285.01 284.54 0.26 206852192 95354752 4412 1973396
apriori-goethals_all kosarak.dat 10000 21.11 20.82 0.27 413248137 41458896 1672 377
eclat-goethals_all connect.dat 65000 0.94 0.86 0.03 169370536 16999076 2188 916
apriori-goethals_all kosarak.dat 8000 17.75 17.07 0.63 413250780 41459032 1672 576
DCI-Closed_closed T10I4D100K.dat 200 0.88 0.75 0.08 12133988 11497196 1448 13108
fpgrowth-goethals_all bms2.dat 50 3.50 3.45 0.04 265445290 16202980 6956 141426
apriori-goethals_all bmspos.dat 3000 16.90 16.66 0.19 149425588 21657900 1896 6230
eclat-goethals_all bms2.dat 30 5.87 5.85 0.02 28335124 3402784 3544 388524
eclat-goethals_all mushroom.dat 100 269.02 268.29 0.62 156738104 1084980 3880 6.60766e+07
eclat-goethals_all retail.dat 50 14.48 14.41 0.01 40190384 6221228 1896 16779
afopt_closed T40I10D100K.dat 200 819.67 673.98 37.34 861900600 180572126 8816 7669366
apriori-goethals_all pumsb-star.dat 12500 560.42 532.28 9.22 303331013 4652144 3016 1744792
afopt_maximal mushroom.dat 600 0.58 0.13 0.02 5034778 4959954 13752 918
apriori-goethals_all bms1.dat 80 0.91 0.56 0.03 8464545 4695909 1672 1864
fpgrowth-goethals_all bms1.dat 50 1.31 1.11 0.02 81266815 4698504 12188 8192
aim_all T40I10D100K.dat 800 31.07 26.92 2.61 62826694 42082258 8928 478375
afopt_closed bms1.dat 100 0.43 0.10 0.01 7808084 6433278 8816 1140
afopt_closed pumsb-star.dat 25000 3.06 1.02 0.02 7645584 6779816 8812 222
DCI-Closed_closed T10I4D100K.dat 600 1.23 0.36 0.08 7923772 7762012 1384 773
afopt_maximal chess.dat 800 12.30 11.01 0.59 53618666 25478778 38808 258547
LCM_maximal T10I4D100K.dat 700 1.06 0.79 0.13 27274386 11121958 8880 455
apriori-goethals_all retail.dat 10 49.15 18.50 1.54 149834388 108494184 2344 189401
eclat-goethals_all mushroom.dat 600 6.04 4.67 1.14 66581832 1084980 2952 945310
eclat-goethals_all bmspos.dat 700 16.14 14.00 1.32 1269080468 24225936 2584 126120
apriori-borgelt_all T10I4D100K.dat 1000 1.23 0.86 0.15 9503660 9503296 1064 386
apriori-goethals_all bmspos.dat 700 120.19 109.19 5.67 218127689 53293360 2344 126120
eclat-goethals_all retail.dat 40 17.57 17.53 0.02 41877584 6221228 1896 22525
aim_all T40I10D100K.dat 600 35.53 35.35 0.13 63228174 42446466 8928 1024926
afopt_all retail.dat 50 0.72 0.69 0.04 20033752 19862858 8816 16779
fpgrowth-goethals_all mushroom.dat 2000 0.23 0.23 0.00 16024394 304828 1196 6624
apriori-borgelt_maximal T40I10D100K.dat 800 47.33 47.21 0.08 147907274 67123218 2408 27066
eclat-goethals_all T10I4D100K.dat 900 2.47 2.43 0.01 45995952 5930124 1228 422
eclat-goethals_all chess.dat 1200 41.46 41.42 0.02 155275660 710980 4264 9.75997e+06
afopt_closed kosarak.dat 2000 5.65 5.41 0.16 49343702 25174956 8816 31591
eclat-goethals_all pumsb-star.dat 20000 1.54 1.37 0.09 276407428 14732564 2584 21335
afopt_closed pumsb-star.dat 10000 3.28 3.23 0.06 31568994 15108708 8816 111850
eclat-goethals_all accidents.dat 204000 5.38 4.37 0.90 1015632624 71421268 2376 2090
fpgrowth-goethals_all T10I4D100K.dat 700 4.64 4.53 0.09 320296618 47897276 1388 604
fpgrowth-goethals_all T10I4D100K.dat 1000 4.14 4.04 0.08 270279641 42056688 1292 386
apriori-borgelt_maximal T10I4D100K.dat 300 0.95 0.91 0.04 11424245 11423881 1192 1293
eclat-goethals_all mushroom.dat 1500 0.44 0.29 0.04 31021416 1084980 3352 56694
apriori-bodon_all T40I10D100K.dat 1000 23.54 23.32 0.11 43107036 25150408 3452 65237
fp-zhu_closed T10I4D100K.dat 200 1.39 1.33 0.03 27623439 19271797 936 13107
apriori-goethals_all pumsb-star.dat 20000 20.05 19.51 0.46 228809201 239640 2344 21335
afopt_maximal retail.dat 75 0.67 0.57 0.06 15791608 15506310 9224 4257
afopt_all chess.dat 800 255.80 254.91 0.80 7151670 4784730 8812 98405245
